,case_number,date_occurred,time_occurred,location_desc,date_reported,time_reported,type,disposition
8,2021-00009150,02/02/21,18:30,"Denton Area Dining Hall, Denton Dining Hall at 3951 Denton Service Ln",02/02/21,18:44,Injured/Sick Person,CBE
10,2021-00009227,02/02/21,23:42,340 block of Ehrensberger Dr,02/02/21,23:47,CDS Violation,Arrest
12,2021-00009230,02/03/21,01:24,Lot 2a,02/03/21,01:24,CDS Violation,CBE
14,2021-00009249,02/03/21,06:21,4200 block of Valley Dr,02/03/21,06:21,Assist Other Agency,CBE
16,2021-00009262,02/02/21,17:22,"Prince Frederick, Prince Frederick Hall at 7030 Preinkert Dr",02/03/21,08:53,Vandalism,CBE
18,2021-00009409,02/04/21,00:11,7500 block of Mowatt Ln,02/04/21,00:11,DWI/DUI,Arrest
20,2021-00009427,02/04/21,01:45,University Blvd,02/04/21,01:45,Traffic Offense,CBE
22,2021-00009507,02/04/21,16:36,Adelphi Rd,02/04/21,16:36,Trespassing,CBE
24,2021-00009617,02/05/21,03:30,4200 block of Lehigh Rd,02/05/21,03:34,Burglary,CBE
26,2021-00009715,02/05/21,15:16,University Courtyard #5 at 8500 Boteler Ln,02/05/21,15:31,Warrant/Summons Service,Arrest
28,2021-00009797,02/05/21,21:54,Lot A,02/05/21,21:54,CDS Violation,Arrest
30,2021-00009970,02/06/21,11:44,7500 block of Dickinson Ave,02/06/21,11:44,Injured/Sick Person,CBE
32,2021-00010079,02/06/21,21:43,Jull Hall at 4196 Stadium Dr,02/06/21,21:43,CDS Violation,CBE
34,2021-00010104,10/01/20,{NO TIME},3900 block of Denton Service Ln,02/07/21,00:23,Other Incident,CBE
36,2021-00010112,02/07/21,00:55,Baltimore Ave,02/07/21,00:55,DWI/DUI,Arrest
38,2021-00010467,02/08/21,15:28,7500 block of Regents Dr,02/08/21,15:57,Vandalism,Arrest
40,2021-00010558,02/08/21,23:42,4000 block of Stadium Dr,02/08/21,23:42,CDS Violation,Arrest
42,2021-00010813,02/09/21,17:38,"Arena Drive Parking Garage, Lot 6, PG4, Terrapin Trail Parking Garage, TTG at 4155 Terrapin Trl",02/09/21,17:38,CDS Violation,Arrest
44,2021-00010938,02/10/21,04:35,7500 block of Mowatt Ln,02/10/21,04:35,Suspicious Activity,CBE
46,2021-00011070,02/10/21,14:27,"89, C. D. Mote, Jr. Engineering Laboratory at 8136 Paint Branch Dr",02/10/21,14:27,Other Incident,Active/Pending
48,2021-00011071,02/10/21,13:30,4400 block of Lehigh Rd,02/10/21,14:29,Assist Other Agency,CBE
50,2021-00011131,02/10/21,18:32,7700 block of Adelphi Rd,02/10/21,18:32,Other Incident,CBE
52,2021-00011418,02/10/21,16:40,"7, Pocomoke, Pocomoke Building, Police, UMDPS, UMPD at 7569 Baltimore Ave",02/11/21,17:47,Other Incident,CBE
54,2021-00011518,02/11/21,23:33,"Motor Pool, Severn, Severn Building, Terp Trader, Washington Post Building at 5245 Greenbelt Rd",02/11/21,23:33,DWI/DUI,Arrest
56,2021-00011566,02/12/21,02:16,4000 block of Stadium Dr,02/12/21,02:16,CDS Violation,Summons Issued
58,2021-00011689,01/01/17,{NO TIME},"7, Pocomoke, Pocomoke Building, Police, UMDPS, UMPD at 7569 Baltimore Ave",02/12/21,11:38,Fraud,Active/Pending
60,2021-00011719,02/12/21,13:30,7400 block of Preinkert Dr,02/12/21,13:50,Injured/Sick Person,CBE
62,2021-00011762,02/12/21,17:41,"Arena Drive Parking Garage, Lot 6, PG4, Terrapin Trail Parking Garage, TTG at 4155 Terrapin Trl",02/12/21,17:41,CDS Violation,Arrest
64,2021-00011766,02/12/21,18:00,4600 block of Hotel Dr,02/12/21,18:30,Injured/Sick Person,CBE
66,2021-00011882,02/13/21,00:05,8000 block of Hagerstown Dr,02/13/21,00:05,Alcohol Violation,CBE
68,2021-00011902,02/13/21,00:42,3900 block of Denton Service Ln,02/13/21,00:42,Injured/Sick Person,CBE
70,2021-00011935,02/13/21,02:34,"Commons 1, SCC 1, South Campus Commons 1 at 4250 Lehigh Rd",02/13/21,02:34,Injured/Sick Person,CBE
72,2021-00011954,02/13/21,03:53,University Blvd,02/13/21,03:53,DWI/DUI,Arrest
74,2021-00012094,02/04/21,21:30,3900 block of Denton Service Ln,02/13/21,16:41,Theft,Arrest
76,2021-00012183,02/13/21,22:42,Baltimore Ave,02/13/21,22:42,Animal Complaint,CBE
78,2021-00012219,02/13/21,23:00,McKeldin Mall,02/13/21,23:59,Injured/Sick Person,CBE
80,2021-00012255,02/14/21,01:29,4300 block of Guilford Dr,02/14/21,01:29,Injured/Sick Person,CBE
82,2021-00012274,02/14/21,02:11,3900 block of Denton Service Ln,02/14/21,02:19,Alcohol Violation,CBE
84,2021-00012282,02/14/21,03:48,Frat Row,02/14/21,03:48,DWI/DUI,Arrest
86,2021-00012526,02/15/21,00:24,7500 block of Calvert Service Ln,02/15/21,00:24,Fire,CBE
88,2021-00012665,01/22/21,09:53,8500 block of Paint Branch Dr,02/15/21,13:13,Other Incident,CBE
90,2021-00012911,02/16/21,10:50,Cumberland Hall at 4250 Farm Dr,02/16/21,11:04,Emergency Petition,CBE
92,2021-00013155,02/17/21,07:17,4100 block of Union Ln,02/17/21,07:17,Trespassing,Arrest
94,2021-00013209,02/17/21,12:14,7600 block of Baltimore Ave,02/17/21,12:14,Fire,CBE
96,2021-00013454,02/18/21,06:00,8000 block of Regents Dr,02/18/21,12:56,Theft from Auto,Investigation Pending
98,2021-00013469,02/18/21,14:56,"7, Pocomoke, Pocomoke Building, Police, UMDPS, UMPD at 7569 Baltimore Ave",02/18/21,14:56,Dept Property Damage/Loss,CBE
100,2021-00013702,02/15/21,08:00,8200 block of Baltimore Ave,02/19/21,10:18,Other Incident,CBE
102,2021-00013748,02/19/21,14:27,"98, Centreville, Centreville Hall at 4243 Valley Dr",02/19/21,14:27,CDS Violation,CBE
104,2021-00013803,02/19/21,17:22,"98, Centreville, Centreville Hall at 4243 Valley Dr",02/19/21,17:22,Injured/Sick Person,CBE
106,2021-00013883,02/20/21,00:37,Baltimore Ave,02/20/21,00:37,CDS Violation,Arrest
108,2021-00013937,02/20/21,06:03,8200 block of Paint Branch Dr,02/20/21,08:10,Damage to State Property,CBE
110,2021-00013953,02/20/21,06:00,8100 block of La Plata Dr,02/20/21,10:59,Other Incident,Investigation Pending
112,2021-00014073,02/20/21,18:05,7600 block of Library Ln,02/20/21,18:05,Injured/Sick Person,CBE
114,2021-00014077,02/20/21,20:17,8100 block of Baltimore Ave,02/20/21,20:17,Emergency Petition,CBE
116,2021-00014082,02/20/21,07:00,"Easton, Easton Hall at 3917 Denton Service Ln",02/20/21,20:53,Vandalism,Investigation Pending
118,2021-00014087,02/20/21,21:57,"Center for Young Children, CYC at 4028 Valley Dr",02/20/21,21:57,CDS Violation,Arrest
120,2021-00014123,02/20/21,23:49,Baltimore Ave,02/20/21,23:49,DWI/DUI,Arrest
122,2021-00014130,02/21/21,00:18,4400 block of Knox Rd,02/21/21,00:18,CDS Violation,Arrest
124,2021-00014145,02/21/21,01:57,Knox Rd,02/21/21,01:57,DWI/DUI,Arrest
126,2021-00014295,02/21/21,19:44,7200 block of Baltimore Ave,02/21/21,19:44,CDS Violation,Arrest
128,2021-00014395,02/19/21,14:00,4000 block of Union Dr,02/22/21,06:16,Burglary,Arrest
130,2021-00014469,02/19/21,17:00,"7, Pocomoke, Pocomoke Building, Police, UMDPS, UMPD at 7569 Baltimore Ave",02/22/21,12:50,Dept Property Damage/Loss,CBE
132,2021-00014470,02/21/21,16:22,"7, Pocomoke, Pocomoke Building, Police, UMDPS, UMPD at 7569 Baltimore Ave",02/22/21,12:54,Telephone/EMail Misuse,CBE
134,2021-00014513,02/20/21,14:59,4100 block of Terrapin Trl,02/22/21,17:39,Other Incident,CBE
136,2021-00014587,02/22/21,21:40,4700 block of Tecumseh St,02/22/21,22:05,Assist Other Agency,CBE
138,2021-00014710,02/22/21,16:00,8100 block of Paint Branch Dr,02/23/21,07:37,Damage to State Property,Active/Pending
140,2021-00014720,02/23/21,08:53,4100 block of Union Ln,02/23/21,08:53,Trespassing,Arrest
142,2021-00014831,02/23/21,19:43,"14, Harford Hall at 7660 Regents Dr",02/23/21,19:43,Injured/Sick Person,CBE
144,2021-00015089,02/24/21,12:53,,02/24/21,12:53,Other Service Call,CBE
146,2021-00015112,02/24/21,15:23,8000 block of Regents Dr,02/24/21,15:23,Injured/Sick Person,CBE
148,2021-00015314,02/25/21,00:55,Greenbelt Rd,02/25/21,00:55,DWI/DUI,Arrest
150,2021-00015433,02/25/21,09:47,"7, Pocomoke, Pocomoke Building, Police, UMDPS, UMPD at 7569 Baltimore Ave",02/25/21,09:47,Check on the Welfare,CBE
152,2021-00015667,02/26/21,00:11,Hotel Dr,02/26/21,00:11,CDS Violation,Arrest
154,2021-00015725,02/26/21,03:23,University Blvd,02/26/21,03:23,Weapon Violation,Arrest
156,2021-00015789,02/26/21,11:52,University Blvd,02/26/21,11:52,CDS Violation,Arrest
158,2021-00015811,02/24/21,16:00,340 block of Ehrensberger Dr,02/26/21,13:14,Theft,Summons Issued
160,2021-00015845,02/24/21,11:50,"88, Martin Hall at 4298 Campus Dr",02/26/21,15:40,Burglary,Investigation Pending
162,2021-00015891,02/26/21,18:45,8300 block of Baltimore Ave,02/26/21,18:45,Warrant/Summons Service,Arrest
164,2021-00016016,02/27/21,02:30,"70, Caroline Hall at 7154 Preinkert Dr",02/27/21,02:27,Noise Complaint,CBE
166,2021-00016019,02/27/21,03:35,8300 block of Baltimore Ave,02/27/21,03:23,Assist Other Agency (Title IX Related),CBE
168,2021-00016082,02/26/21,21:00,8900 block of 34th Ave,02/27/21,12:01,Assist Other Agency,CBE
170,2021-00016167,02/27/21,17:03,4500 block of College Ave,02/27/21,17:20,Assist Other Agency (Title IX Related),CBE
172,2021-00016420,02/28/21,21:53,"61, Queen Anne, Queen Anne's Hall at 7645 Preinkert Dr",02/28/21,21:53,Injured/Sick Person,CBE
0,2021-00016708,03/01/21,07:00,4200 block of Farm Dr,03/01/21,19:51,Fraud,Investigation Pending
2,2021-00017093,03/02/21,22:44,8100 block of La Plata Dr,03/02/21,22:44,CDS Violation,Arrest
4,2021-00017308,03/03/21,17:19,"College Park Fire Station, Company 12 at 8115 Baltimore Ave",03/03/21,17:19,Other Incident,CBE
6,2021-00017309,03/03/21,17:10,4100 block of Campus Dr,03/03/21,17:20,Other Incident,CBE
8,2021-00017379,03/03/21,23:03,4200 block of Valley Dr,03/03/21,23:03,CDS Violation,CBE
10,2021-00017409,03/04/21,00:30,Baltimore Ave,03/04/21,00:30,DWI/DUI,Arrest
12,2021-00017414,03/04/21,00:18,4300 block of Hartwick Rd,03/04/21,00:43,Injured/Sick Person,CBE
14,2021-00017430,03/04/21,02:36,8400 block of Baltimore Ave,03/04/21,02:36,DWI/DUI,Arrest
16,2021-00017520,03/04/21,09:17,7700 block of Diamondback Dr,03/04/21,09:17,Assault,CBE
18,2021-00017544,03/04/21,10:53,"7, Pocomoke, Pocomoke Building, Police, UMDPS, UMPD at 7569 Baltimore Ave",03/04/21,10:53,Telephone/EMail Misuse,Investigation Pending
20,2021-00017550,03/04/21,12:08,6900 block of Preinkert Dr,03/04/21,12:08,Injured/Sick Person,CBE
22,2021-00017556,03/04/21,09:00,"Edward St. John Learning and Teaching Center, ESJ at 4131 Campus Dr",03/04/21,13:24,Suspicious Activity,CBE
24,2021-00017558,03/01/21,18:52,7700 block of Baltimore Ave,03/04/21,13:49,Threat Assessment,Active/Pending
26,2021-00017809,03/05/21,07:00,7700 block of Alumni Dr,03/05/21,08:19,Suspicious Activity,CBE
28,2021-00017910,03/05/21,17:02,7300 block of Princeton Ave,03/05/21,17:02,Assist Other Agency,CBE
30,2021-00018263,03/06/21,19:25,4000 block of Fieldhouse Dr,03/06/21,19:25,Suspicious Activity,CBE
32,2021-00018294,03/06/21,21:27,7800 block of Regents Dr,03/06/21,21:27,CDS Violation,Arrest
34,2021-00018356,03/07/21,00:18,"Cornerstone, Cornerstone Grill at 7325 Baltimore Ave",03/07/21,00:18,Injured/Sick Person,CBE
36,2021-00018357,03/07/21,00:21,4100 block of Farm Dr,03/07/21,00:21,CDS Violation,Arrest
38,2021-00018384,03/07/21,03:15,"Delta Gamma, Delta Gamma Sorority at 4518 Knox Rd",03/07/21,03:15,Injured/Sick Person,CBE
40,2021-00018503,03/05/21,17:30,1100 block of Mermaid Dr,03/07/21,15:54,Accident - Departmental,CBE
42,2021-00018795,03/08/21,11:00,8000 block of Greenmead Dr,03/08/21,11:15,Hazardous Condition,CBE
44,2021-00019024,06/23/20,03:23,4500 block of Campus Dr,03/09/21,09:11,Harassment/Stalking,Active/Pending
46,2021-00019180,11/01/20,00:01,3400 block of Tulane Dr,03/09/21,18:10,Theft,Investigation Pending
48,2021-00019378,02/02/21,08:00,"7, Pocomoke, Pocomoke Building, Police, UMDPS, UMPD at 7569 Baltimore Ave",03/10/21,11:27,Harassment/Stalking,CBE
50,2021-00019410,03/10/21,15:12,Graduate Hills #291 at 3413 Tulane Dr,03/10/21,15:12,Dept Property Damage/Loss,CBE
52,2021-00019565,03/11/21,00:59,University Blvd,03/11/21,00:59,Warrant/Summons Service,Arrest
54,2021-00019725,03/11/21,13:00,3900 block of Denton Service Ln,03/11/21,14:51,Injured/Sick Person,CBE
56,2021-00019854,03/11/21,21:00,8100 block of La Plata Dr,03/11/21,21:22,Emergency Petition,CBE
58,2021-00019934,03/12/21,07:30,"Arena Drive Parking Garage, Lot 6, PG4, Terrapin Trail Parking Garage, TTG at 4155 Terrapin Trl",03/12/21,07:30,Damage to State Property,Active/Pending
60,2021-00020096,03/12/21,22:51,7600 block of Baltimore Ave,03/12/21,23:10,Assist Other Agency,CBE
62,2021-00020217,03/13/21,11:36,4200 block of Lehigh Rd,03/13/21,11:36,Injured/Sick Person,CBE
64,2021-00020221,03/04/21,07:00,"7, Pocomoke, Pocomoke Building, Police, UMDPS, UMPD at 7569 Baltimore Ave",03/13/21,11:57,Telephone/EMail Misuse,Warrant Issued
66,2021-00020237,03/12/21,15:30,"Bioscience, Bioscience Research Building at 4066 Campus Dr",03/13/21,12:30,Damage to State Property,Active/Pending
68,2021-00020378,03/13/21,21:52,8700 block of Baltimore Ave,03/13/21,21:52,Assist Other Agency,CBE
70,2021-00020508,03/14/21,10:35,9 Fraternity Row,03/14/21,10:38,Other Incident,CBE
72,2021-00020949,03/15/21,17:10,Dartmouth Ave,03/15/21,17:10,CDS Violation,Arrest
74,2021-00021124,03/16/21,00:45,,03/16/21,00:45,CDS Violation,Arrest
76,2021-00021426,03/16/21,23:49,Baltimore Ave,03/16/21,23:49,DWI/DUI,Arrest
78,2021-00021514,03/17/21,09:55,"88, Martin Hall at 4298 Campus Dr",03/17/21,13:31,Suspicious Activity,CBE
80,2021-00021517,05/30/18,07:00,"7, Pocomoke, Pocomoke Building, Police, UMDPS, UMPD at 7569 Baltimore Ave",03/17/21,14:03,Fraud,Unfounded
82,2021-00021524,03/17/21,15:57,4300 block of Stadium Dr,03/17/21,15:57,Damage to State Property,CBE
84,2021-00021974,03/18/21,13:00,3400 block of Tulane Dr,03/19/21,06:25,Theft from Auto,Investigation Pending
86,2021-00022004,03/18/21,21:00,,03/19/21,10:02,Theft from Auto,Investigation Pending
88,2021-00022011,03/19/21,11:27,"Commons 3, SCC 3, South Campus Commons 3 at 4318 Knox Rd",03/19/21,11:27,Emergency Petition,CBE
90,2021-00022208,03/20/21,01:41,University Blvd,03/20/21,01:41,CDS Violation,CBE
92,2021-00022421,03/20/21,16:00,4300 block of Knox Rd,03/20/21,19:42,Emergency Petition,CBE
94,2021-00022457,03/20/21,22:10,Preinkert Dr,03/20/21,22:10,DWI/DUI,Arrest
96,2021-00022476,03/20/21,22:10,Preinkert Dr,03/21/21,00:41,Other Incident,Arrest
98,2021-00022498,03/21/21,04:40,7800 block of Championship Ln,03/21/21,04:40,Check on the Welfare,CBE
100,2021-00022541,03/21/21,10:22,7800 block of Alumni Dr,03/21/21,10:22,Injured/Sick Person,CBE
102,2021-00022830,03/22/21,13:15,9500 block of Baltimore Ave,03/22/21,13:24,Assist Other Agency,CBE
104,2021-00022854,03/22/21,15:11,Health Center at 3983 Campus Dr,03/22/21,15:11,Emergency Petition,CBE
106,2021-00022858,03/22/21,15:43,Health Center at 3983 Campus Dr,03/22/21,15:43,Injured/Sick Person,CBE
108,2021-00022915,03/22/21,20:34,8000 block of Regents Dr,03/22/21,20:34,DWI/DUI,Arrest
110,2021-00022969,03/22/21,23:54,CP AMF Bowling Alley at 9021 Baltimore Ave,03/22/21,23:54,CDS Violation,Arrest
112,2021-00023005,03/23/21,02:54,"Commons 3, SCC 3, South Campus Commons 3 at 4318 Knox Rd",03/23/21,02:54,Injured/Sick Person,CBE
114,2021-00023111,03/23/21,13:42,8000 block of Regents Dr,03/23/21,13:47,Disorderly Conduct,CBE
116,2021-00023189,01/21/21,12:00,7500 block of Regents Dr,03/23/21,21:27,Theft,Investigation Pending
118,2021-00023221,03/24/21,00:16,University Blvd,03/24/21,00:16,CDS Violation,Arrest
120,2021-00023506,03/24/21,23:10,Lot K5,03/24/21,23:10,Suspicious Activity,CBE
122,2021-00023674,03/25/21,15:41,3400 block of Tulane Dr,03/25/21,15:41,Suspicious Person/Auto,CBE
124,2021-00023728,03/25/21,19:26,6900 block of Preinkert Dr,03/25/21,19:26,Telephone/EMail Misuse,Active/Pending
126,2021-00023739,03/21/21,13:30,7800 block of Championship Ln,03/25/21,19:56,Theft,Active/Pending
128,2021-00023803,03/25/21,23:19,1 Fraternity Row,03/25/21,23:19,CDS Violation,Arrest
130,2021-00023961,03/25/21,13:00,"E. A. Fernandez Idea Factory, Idea Factory at 4462 Stadium Dr",03/26/21,14:40,Theft,Summons Issued
132,2021-00023968,03/11/21,01:00,"7, Pocomoke, Pocomoke Building, Police, UMDPS, UMPD at 7569 Baltimore Ave",03/26/21,15:29,Dept Property Damage/Loss,CBE
134,2021-00023975,03/23/21,15:00,1200 block of Will O Brook Dr Dr,03/26/21,16:00,Dept Property Damage/Loss,CBE
136,2021-00024023,03/26/21,19:15,Lot 11b,03/26/21,19:16,Vandalism,Arrest
138,2021-00024339,03/27/21,19:08,University Blvd,03/27/21,19:08,CDS Violation,Arrest
140,2021-00024350,03/27/21,20:25,University Blvd,03/27/21,20:25,DWI/DUI,Arrest
142,2021-00024357,03/27/21,21:27,University Blvd,03/27/21,21:27,DWI/DUI,Arrest
144,2021-00024633,03/29/21,01:25,Baltimore Ave,03/29/21,01:25,DWI/DUI,Arrest
146,2021-00024663,03/29/21,06:13,North Gate at 4306 Campus Dr,03/29/21,06:13,Traffic Offense,CBE
148,2021-00024727,03/27/21,20:00,"Commons 6, SCC 6, South Campus Commons 6 at 6901 Preinkert Dr",03/29/21,12:51,Burglary,Warrant Issued
150,2021-00024728,03/29/21,12:59,4500 block of College Ave,03/29/21,12:59,Assist Other Agency,Active/Pending
152,2021-00024801,03/29/21,17:30,University Blvd,03/29/21,18:06,Injured/Sick Person,CBE
154,2021-00024861,03/29/21,22:33,"11, The Hall at 4656 Hotel Dr",03/29/21,22:33,DWI/DUI,Arrest
156,2021-00024862,03/29/21,22:34,University Blvd,03/29/21,22:34,CDS Violation,Arrest
158,2021-00024930,03/30/21,05:32,4400 block of Technology Dr,03/30/21,05:32,Suspicious Person/Auto,CBE
160,2021-00025050,03/30/21,12:10,4100 block of Valley Dr,03/30/21,15:40,Other Incident,CBE
162,2021-00025051,03/30/21,16:42,4100 block of Stadium Dr,03/30/21,16:42,Suspicious Person/Auto,Active/Pending
164,2021-00025276,03/30/21,14:00,"Stamp, Stamp Student Union, Student Union, Union at 3972 Campus Dr",03/31/21,12:49,Damage to State Property,CBE
0,2021-00025536,04/01/21,12:11,4500 block of Knox Rd,04/01/21,12:11,Warrant/Summons Service,Arrest
2,2021-00025678,04/01/21,22:53,4000 block of Stadium Dr,04/01/21,22:53,Weapon Violation,Arrest
4,2021-00025685,04/02/21,01:24,8100 block of La Plata Dr,04/02/21,01:24,Injured/Sick Person,CBE
6,2021-00025712,04/02/21,07:41,North Gate at 4306 Campus Dr,04/02/21,07:41,Recovered Stolen Property,Arrest
8,2021-00025939,04/03/21,01:47,4600 block of College Ave,04/03/21,01:47,Injured/Sick Person,CBE
10,2021-00026083,04/03/21,14:39,7000 block of Preinkert Dr,04/03/21,14:39,Fraud,CBE
12,2021-00026151,04/03/21,21:32,University Blvd,04/03/21,21:32,DWI/DUI,Arrest
14,2021-00026158,04/03/21,22:34,8000 block of Regents Dr,04/03/21,22:34,CDS Violation,Arrest
16,2021-00026240,04/03/21,17:00,4300 block of Hartwick Rd,04/04/21,01:28,Theft from Auto,Investigation Pending
18,2021-00026450,04/04/21,18:15,8400 block of Baltimore Ave,04/04/21,18:15,CDS Violation,Arrest
20,2021-00026467,04/04/21,21:36,University Blvd,04/04/21,21:36,CDS Violation,Arrest
22,2021-00026473,04/04/21,22:37,University Blvd,04/04/21,22:37,DWI/DUI,Arrest
24,2021-00026601,04/03/21,13:30,4400 block of Stadium Dr,04/05/21,08:44,Burglary,Warrant Issued
26,2021-00026606,11/30/20,21:00,3400 block of Tulane Dr,04/05/21,09:06,Theft,Active/Pending
28,2021-00026679,04/05/21,16:00,"Commons 3, SCC 3, South Campus Commons 3 at 4318 Knox Rd",04/05/21,16:14,Trespassing,CBE
30,2021-00026769,04/05/21,23:38,Baltimore Ave,04/05/21,23:38,CDS Violation,Arrest
32,2021-00026806,04/06/21,03:32,4700 block of Norwich Rd,04/06/21,03:32,Injured/Sick Person,CBE
34,2021-00026879,01/07/21,{NO TIME},4200 block of Lehigh Rd,04/06/21,10:34,Harassment/Stalking,CBE
36,2021-00026881,04/06/21,07:00,8100 block of Presidential Dr,04/06/21,11:09,Injured/Sick Person,CBE
38,2021-00026882,04/06/21,10:15,8200 block of Paint Branch Dr,04/06/21,11:52,Injured/Sick Person,CBE
40,2021-00026917,04/06/21,17:42,4300 block of Hartwick Rd,04/06/21,17:42,Assist Other Agency,CBE
42,2021-00026942,04/05/21,16:00,7500 block of Calvert Service Ln,04/06/21,20:25,Theft,Active/Pending
44,2021-00027212,04/07/21,15:44,"7, Pocomoke, Pocomoke Building, Police, UMDPS, UMPD at 7569 Baltimore Ave",04/07/21,15:44,Dept Property Damage/Loss,CBE
46,2021-00027331,04/07/21,22:01,"Arena Drive Parking Garage, Lot 6, PG4, Terrapin Trail Parking Garage, TTG at 4155 Terrapin Trl",04/07/21,22:01,CDS Violation,Arrest
48,2021-00027449,04/08/21,09:41,6900 block of Preinkert Dr,04/08/21,09:41,Check on the Welfare,CBE
50,2021-00027740,04/07/21,01:30,Lot 12a,04/09/21,13:42,Stolen Motor Vehicle,Investigation Pending
52,2021-00027773,04/09/21,15:30,4300 block of Knox Rd,04/09/21,15:59,Indecent Exposure,Arrest
54,2021-00027840,04/09/21,22:40,8700 block of Baltimore Ave,04/09/21,22:40,CDS Violation,Arrest
56,2021-00027843,04/09/21,23:13,8700 block of Baltimore Ave,04/09/21,23:13,DWI/DUI,Arrest
58,2021-00027858,04/10/21,00:09,3900 block of Denton Service Ln,04/10/21,00:09,CDS Violation,Arrest
60,2021-00027885,04/10/21,02:51,Knox Rd,04/10/21,02:51,DWI/DUI,Arrest
62,2021-00028070,04/10/21,16:15,"Prince Frederick, Prince Frederick Hall at 7030 Preinkert Dr",04/10/21,16:42,Injured/Sick Person,CBE
64,2021-00028134,04/10/21,21:44,Metzerott Rd,04/10/21,21:44,Warrant/Summons Service,CBE
66,2021-00028182,04/10/21,23:45,7600 block of Mowatt Ln,04/11/21,01:00,Injured/Sick Person,CBE
68,2021-00028185,04/10/20,23:00,7000 block of Preinkert Dr,04/11/21,01:22,Injured/Sick Person,CBE
70,2021-00028289,04/10/21,09:00,6900 block of Preinkert Dr,04/11/21,12:59,Fraud,CBE
72,2021-00028383,04/11/21,20:38,7200 block of Adelphi Rd,04/11/21,20:38,Injured/Sick Person,CBE
